dataset,session_id,model_split,feature_set,transform_method,transform_scope,transform_suffix,tensor_relative_path,source_novice_tensor_relative_path,source_expert_tensor_relative_path,role_order,n_features_per_role,n_features,aligned_len,role_frame_count_diff,novice_target_valid_count,expert_target_valid_count,metadata_json
noxi,066,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxi/066/066.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/066/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/066/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,28512,0,28512,28512,"{""expert"": {""aligned_len"": ""28512"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""1"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""066"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/066/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""28513"", ""target_nan_count"": ""0"", ""target_valid_count"": ""28512"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""28512"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""1"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""066"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/066/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""28513"", ""target_nan_count"": ""0"", ""target_valid_count"": ""28512"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxi,067,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxi/067/067.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/067/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/067/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,47667,0,47667,47667,"{""expert"": {""aligned_len"": ""47667"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""2"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""067"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/067/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""47669"", ""target_nan_count"": ""0"", ""target_valid_count"": ""47667"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""47667"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""2"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""067"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/067/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""47669"", ""target_nan_count"": ""0"", ""target_valid_count"": ""47667"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxi,068,val_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxi/068/068.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/068/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/068/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,25265,0,25265,25265,"{""expert"": {""aligned_len"": ""25265"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""2"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""val_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""068"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/068/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""25267"", ""target_nan_count"": ""0"", ""target_valid_count"": ""25265"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""25265"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""2"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""val_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""068"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/068/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""25267"", ""target_nan_count"": ""0"", ""target_valid_count"": ""25265"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxi,069,val_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxi/069/069.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/069/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/069/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,47863,0,47863,47863,"{""expert"": {""aligned_len"": ""47863"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""3"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""val_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""069"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/069/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""47866"", ""target_nan_count"": ""0"", ""target_valid_count"": ""47863"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""47863"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""3"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""val_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""069"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/069/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""47866"", ""target_nan_count"": ""0"", ""target_valid_count"": ""47863"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxi,070,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxi/070/070.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/070/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/070/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,26094,0,26094,26094,"{""expert"": {""aligned_len"": ""26094"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""3"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""070"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/070/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""26097"", ""target_nan_count"": ""0"", ""target_valid_count"": ""26094"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""26094"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""3"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""070"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/070/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""26097"", ""target_nan_count"": ""0"", ""target_valid_count"": ""26094"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxi,072,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxi/072/072.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/072/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/072/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,21749,0,21749,21749,"{""expert"": {""aligned_len"": ""21749"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""1"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""072"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/072/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""21750"", ""target_nan_count"": ""0"", ""target_valid_count"": ""21749"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""21749"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""1"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""072"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/072/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""21750"", ""target_nan_count"": ""0"", ""target_valid_count"": ""21749"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxi,073,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxi/073/073.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/073/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/073/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,22531,1,22531,22531,"{""expert"": {""aligned_len"": ""22531"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""2"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""073"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/073/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""22533"", ""target_nan_count"": ""0"", ""target_valid_count"": ""22531"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""22532"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""1"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""073"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/073/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""22533"", ""target_nan_count"": ""0"", ""target_valid_count"": ""22532"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxi,077,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxi/077/077.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/077/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxi/077/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,22598,0,22598,22598,"{""expert"": {""aligned_len"": ""22598"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""2"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""077"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/077/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""22600"", ""target_nan_count"": ""0"", ""target_valid_count"": ""22598"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""22598"", ""dataset"": ""noxi"", ""dropped_target_tail_frames"": ""2"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""077"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxi/077/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""22600"", ""target_nan_count"": ""0"", ""target_valid_count"": ""22598"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxij,086,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/086/086.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/086/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/086/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,17524,0,17524,17524,"{""expert"": {""aligned_len"": ""17524"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""22"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""086"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/086/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""17546"", ""target_nan_count"": ""0"", ""target_valid_count"": ""17524"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""17524"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""23"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""086"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/086/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""17547"", ""target_nan_count"": ""0"", ""target_valid_count"": ""17524"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
noxij,101,train_internal,audio_egemaps,pca,role_specific,pca8_by_role,processed/dyadic/audio_egemaps_pca8_by_role_dyadic/noxij/101/101.audio_egemaps_pca8_by_role_dyadic.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/101/novice.audio_egemaps.pca8_by_role.npz,processed/transformed/audio_egemaps_pca8_by_role/noxij/101/expert.audio_egemaps.pca8_by_role.npz,novice;expert,8,16,29150,0,29150,29150,"{""expert"": {""aligned_len"": ""29150"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""14"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca.pkl"", ""role"": ""expert"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""101"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/101/expert.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""29164"", ""target_nan_count"": ""0"", ""target_valid_count"": ""29150"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/expert/pca_explained_variance.csv""}, ""novice"": {""aligned_len"": ""29150"", ""dataset"": ""noxij"", ""dropped_target_tail_frames"": ""14"", ""feature_set"": ""audio_egemaps"", ""included_streams"": ""audio.egemapsv2"", ""model_split"": ""train_internal"", ""n_features"": ""8"", ""normalizer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/normalizer.npz"", ""reducer_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca.pkl"", ""role"": ""novice"", ""sample_rate_hz"": ""25.000"", ""session_id"": ""101"", ""source_tensor_relative_path"": ""processed/audio_egemaps_25hz/noxij/101/novice.audio_egemaps.25hz.npz"", ""stream_alignment_methods"": ""audio.egemapsv2:truncate_frame_count_close"", ""stream_dims"": ""88"", ""stream_source_rates"": ""25.000"", ""target_n_values"": ""29164"", ""target_nan_count"": ""0"", ""target_valid_count"": ""29150"", ""transform_method"": ""pca"", ""transform_scope"": ""role_specific"", ""transform_suffix"": ""pca8_by_role"", ""variance_path"": ""outputs/transforms/audio_egemaps_pca8_by_role/novice/pca_explained_variance.csv""}}"
