dataset,session_id,model_split,combo_name,feature_set_combo,turn_idx,speaker,start_frame,end_frame,turn_len,session_aligned_len,modality_order_json,modalities_json
noxi,053,test_additional,videomae_only,visual_videomae,2,both,1126,1876,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,3,both,1689,2439,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,4,both,2252,3002,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,5,both,2815,3565,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,6,both,3378,4128,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,7,both,3941,4691,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,8,both,4504,5254,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,9,both,5067,5817,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,10,both,5630,6380,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,11,both,6193,6943,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,12,both,6756,7506,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,13,both,7319,8069,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,14,both,7882,8632,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,15,both,8445,9195,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,16,both,9008,9758,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,17,both,9571,10321,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,18,both,10134,10884,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,19,both,10697,11447,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,20,both,11260,12010,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,21,both,11823,12573,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,22,both,12386,13136,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,23,both,12949,13699,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,24,both,13512,14262,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,25,both,14075,14825,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,053,test_additional,videomae_only,visual_videomae,26,both,14251,15001,750,15001,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 15001, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15001, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/053/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15001, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,0,both,0,750,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,1,both,563,1313,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,2,both,1126,1876,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,3,both,1689,2439,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,4,both,2252,3002,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,5,both,2815,3565,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,6,both,3378,4128,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,7,both,3941,4691,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,8,both,4504,5254,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,9,both,5067,5817,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,10,both,5630,6380,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,11,both,6193,6943,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,12,both,6756,7506,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,13,both,7319,8069,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,14,both,7882,8632,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,15,both,8445,9195,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,16,both,9008,9758,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,17,both,9571,10321,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,18,both,10134,10884,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,19,both,10697,11447,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxi,054,test_additional,videomae_only,visual_videomae,20,both,11260,12010,750,40129,"[""visual_videomae""]","{""visual_videomae"": {""expert_aligned_len"": 40130, ""expert_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 40130, ""novice_tensor_relative_path"": ""MoE/noxi_data/processed/normalized/visual_videomae/noxi/054/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 40130, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
