dataset,domain,source_split,model_split,session_id,window_idx,start_frame,end_frame,window_len,session_aligned_len,feature_set,purple_supervised,yellow_supervised,purple_tensor_relative_path,yellow_tensor_relative_path,n_features_per_role
pinsoro,CR,train-cr,train_internal,032,12,14400,16800,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,13,15600,18000,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,14,16800,19200,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,15,18000,20400,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,16,19200,21600,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,17,20400,22800,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,18,21600,24000,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,19,22800,25200,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,032,20,23092,25492,2400,25492,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/032/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,0,0,2400,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,1,1200,3600,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,2,2400,4800,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,3,3600,6000,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,4,4800,7200,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,5,6000,8400,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,6,7200,9600,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,7,8400,10800,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,8,9600,12000,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,9,10800,13200,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,10,12000,14400,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,11,13200,15600,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,12,14400,16800,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,13,15600,18000,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,14,16800,19200,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,15,18000,20400,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,16,19200,21600,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,17,20400,22800,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,18,21600,24000,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,19,22800,25200,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,20,24000,26400,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,21,25200,27600,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,22,26400,28800,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,23,27600,30000,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,24,28800,31200,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,25,30000,32400,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,26,31200,33600,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,27,32400,34800,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,045,28,32607,35007,2400,35007,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/045/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,0,0,2400,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,1,1200,3600,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,2,2400,4800,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,3,3600,6000,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,4,4800,7200,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,5,6000,8400,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,6,7200,9600,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,7,8400,10800,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,8,9600,12000,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,9,10800,13200,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,10,12000,14400,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,11,13200,15600,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,12,14400,16800,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,13,15600,18000,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,14,16800,19200,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,15,18000,20400,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,16,19200,21600,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,17,20400,22800,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,18,21600,24000,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,19,22800,25200,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,20,24000,26400,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,21,25200,27600,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,22,26400,28800,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,23,27600,30000,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,24,28800,31200,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,047,25,29200,31600,2400,31600,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/047/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,0,0,2400,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,1,1200,3600,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,2,2400,4800,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,3,3600,6000,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,4,4800,7200,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,5,6000,8400,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,6,7200,9600,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,7,8400,10800,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,8,9600,12000,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,9,10800,13200,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,10,12000,14400,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,11,13200,15600,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,048,12,14234,16634,2400,16634,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/048/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,050,0,0,2400,2400,28744,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,050,1,1200,3600,2400,28744,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,050,2,2400,4800,2400,28744,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,050,3,3600,6000,2400,28744,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,050,4,4800,7200,2400,28744,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,050,5,6000,8400,2400,28744,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,050,6,7200,9600,2400,28744,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/yellow.audio_w2vbert2.raw.npz,1024
pinsoro,CR,train-cr,train_internal,050,7,8400,10800,2400,28744,audio_w2vbert2,yes,no,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/purple.audio_w2vbert2.raw.npz,MoE/moe_data/processed/domain_norm/audio_w2vbert2/train-cr/050/yellow.audio_w2vbert2.raw.npz,1024
