scenario,split,session_id,color,task,label,count
drop_blank_and_nan,train-cc,043,yellow,social_engagement,parallel,8452
drop_blank_and_nan,train-cc,043,yellow,social_engagement,solitary,1654
all,train-cc,044,purple,task_engagement,aimless,12794
all,train-cc,044,purple,task_engagement,goaloriented,30172
all,train-cc,044,purple,task_engagement,noplay,3718
drop_blank,train-cc,044,purple,task_engagement,aimless,12794
drop_blank,train-cc,044,purple,task_engagement,goaloriented,30172
drop_blank,train-cc,044,purple,task_engagement,noplay,3718
drop_nan,train-cc,044,purple,task_engagement,aimless,12794
drop_nan,train-cc,044,purple,task_engagement,goaloriented,30172
drop_nan,train-cc,044,purple,task_engagement,noplay,3718
drop_blank_and_nan,train-cc,044,purple,task_engagement,aimless,12794
drop_blank_and_nan,train-cc,044,purple,task_engagement,goaloriented,30172
drop_blank_and_nan,train-cc,044,purple,task_engagement,noplay,3718
all,train-cc,044,purple,social_engagement,cooperative,41644
all,train-cc,044,purple,social_engagement,parallel,4077
all,train-cc,044,purple,social_engagement,solitary,963
drop_blank,train-cc,044,purple,social_engagement,cooperative,41644
drop_blank,train-cc,044,purple,social_engagement,parallel,4077
drop_blank,train-cc,044,purple,social_engagement,solitary,963
drop_nan,train-cc,044,purple,social_engagement,cooperative,41644
drop_nan,train-cc,044,purple,social_engagement,parallel,4077
drop_nan,train-cc,044,purple,social_engagement,solitary,963
drop_blank_and_nan,train-cc,044,purple,social_engagement,cooperative,41644
drop_blank_and_nan,train-cc,044,purple,social_engagement,parallel,4077
drop_blank_and_nan,train-cc,044,purple,social_engagement,solitary,963
all,train-cc,044,yellow,task_engagement,aimless,12426
all,train-cc,044,yellow,task_engagement,goaloriented,21490
all,train-cc,044,yellow,task_engagement,noplay,12768
drop_blank,train-cc,044,yellow,task_engagement,aimless,12426
drop_blank,train-cc,044,yellow,task_engagement,goaloriented,21490
drop_blank,train-cc,044,yellow,task_engagement,noplay,12768
drop_nan,train-cc,044,yellow,task_engagement,aimless,12426
drop_nan,train-cc,044,yellow,task_engagement,goaloriented,21490
drop_nan,train-cc,044,yellow,task_engagement,noplay,12768
drop_blank_and_nan,train-cc,044,yellow,task_engagement,aimless,12426
drop_blank_and_nan,train-cc,044,yellow,task_engagement,goaloriented,21490
drop_blank_and_nan,train-cc,044,yellow,task_engagement,noplay,12768
all,train-cc,044,yellow,social_engagement,cooperative,41644
all,train-cc,044,yellow,social_engagement,parallel,4077
all,train-cc,044,yellow,social_engagement,solitary,963
drop_blank,train-cc,044,yellow,social_engagement,cooperative,41644
drop_blank,train-cc,044,yellow,social_engagement,parallel,4077
drop_blank,train-cc,044,yellow,social_engagement,solitary,963
drop_nan,train-cc,044,yellow,social_engagement,cooperative,41644
drop_nan,train-cc,044,yellow,social_engagement,parallel,4077
drop_nan,train-cc,044,yellow,social_engagement,solitary,963
drop_blank_and_nan,train-cc,044,yellow,social_engagement,cooperative,41644
drop_blank_and_nan,train-cc,044,yellow,social_engagement,parallel,4077
drop_blank_and_nan,train-cc,044,yellow,social_engagement,solitary,963
all,train-cc,051,purple,task_engagement,<blank>,2
all,train-cc,051,purple,task_engagement,aimless,4909
all,train-cc,051,purple,task_engagement,goaloriented,52376
all,train-cc,051,purple,task_engagement,noplay,1514
drop_blank,train-cc,051,purple,task_engagement,aimless,4909
drop_blank,train-cc,051,purple,task_engagement,goaloriented,52376
drop_blank,train-cc,051,purple,task_engagement,noplay,1514
drop_nan,train-cc,051,purple,task_engagement,<blank>,2
drop_nan,train-cc,051,purple,task_engagement,aimless,4909
drop_nan,train-cc,051,purple,task_engagement,goaloriented,52376
drop_nan,train-cc,051,purple,task_engagement,noplay,1514
drop_blank_and_nan,train-cc,051,purple,task_engagement,aimless,4909
drop_blank_and_nan,train-cc,051,purple,task_engagement,goaloriented,52376
drop_blank_and_nan,train-cc,051,purple,task_engagement,noplay,1514
all,train-cc,051,purple,social_engagement,<blank>,2
all,train-cc,051,purple,social_engagement,associative,1940
all,train-cc,051,purple,social_engagement,cooperative,53465
all,train-cc,051,purple,social_engagement,onlooker,1886
all,train-cc,051,purple,social_engagement,solitary,1508
drop_blank,train-cc,051,purple,social_engagement,associative,1940
drop_blank,train-cc,051,purple,social_engagement,cooperative,53465
drop_blank,train-cc,051,purple,social_engagement,onlooker,1886
drop_blank,train-cc,051,purple,social_engagement,solitary,1508
drop_nan,train-cc,051,purple,social_engagement,<blank>,2
drop_nan,train-cc,051,purple,social_engagement,associative,1940
drop_nan,train-cc,051,purple,social_engagement,cooperative,53465
drop_nan,train-cc,051,purple,social_engagement,onlooker,1886
drop_nan,train-cc,051,purple,social_engagement,solitary,1508
drop_blank_and_nan,train-cc,051,purple,social_engagement,associative,1940
drop_blank_and_nan,train-cc,051,purple,social_engagement,cooperative,53465
drop_blank_and_nan,train-cc,051,purple,social_engagement,onlooker,1886
drop_blank_and_nan,train-cc,051,purple,social_engagement,solitary,1508
all,train-cc,051,yellow,task_engagement,<blank>,2
all,train-cc,051,yellow,task_engagement,aimless,3472
all,train-cc,051,yellow,task_engagement,goaloriented,53818
all,train-cc,051,yellow,task_engagement,noplay,1509
drop_blank,train-cc,051,yellow,task_engagement,aimless,3472
drop_blank,train-cc,051,yellow,task_engagement,goaloriented,53818
drop_blank,train-cc,051,yellow,task_engagement,noplay,1509
drop_nan,train-cc,051,yellow,task_engagement,<blank>,2
drop_nan,train-cc,051,yellow,task_engagement,aimless,3472
drop_nan,train-cc,051,yellow,task_engagement,goaloriented,53818
drop_nan,train-cc,051,yellow,task_engagement,noplay,1509
drop_blank_and_nan,train-cc,051,yellow,task_engagement,aimless,3472
drop_blank_and_nan,train-cc,051,yellow,task_engagement,goaloriented,53818
drop_blank_and_nan,train-cc,051,yellow,task_engagement,noplay,1509
all,train-cc,051,yellow,social_engagement,<blank>,2
all,train-cc,051,yellow,social_engagement,associative,866
all,train-cc,051,yellow,social_engagement,cooperative,51015
all,train-cc,051,yellow,social_engagement,onlooker,5410
all,train-cc,051,yellow,social_engagement,solitary,1508
drop_blank,train-cc,051,yellow,social_engagement,associative,866
drop_blank,train-cc,051,yellow,social_engagement,cooperative,51015
drop_blank,train-cc,051,yellow,social_engagement,onlooker,5410
drop_blank,train-cc,051,yellow,social_engagement,solitary,1508
drop_nan,train-cc,051,yellow,social_engagement,<blank>,2
drop_nan,train-cc,051,yellow,social_engagement,associative,866
drop_nan,train-cc,051,yellow,social_engagement,cooperative,51015
drop_nan,train-cc,051,yellow,social_engagement,onlooker,5410
drop_nan,train-cc,051,yellow,social_engagement,solitary,1508
drop_blank_and_nan,train-cc,051,yellow,social_engagement,associative,866
drop_blank_and_nan,train-cc,051,yellow,social_engagement,cooperative,51015
drop_blank_and_nan,train-cc,051,yellow,social_engagement,onlooker,5410
drop_blank_and_nan,train-cc,051,yellow,social_engagement,solitary,1508
all,train-cc,054,purple,task_engagement,aimless,4609
all,train-cc,054,purple,task_engagement,goaloriented,60448
all,train-cc,054,purple,task_engagement,noplay,6778
drop_blank,train-cc,054,purple,task_engagement,aimless,4609
drop_blank,train-cc,054,purple,task_engagement,goaloriented,60448
drop_blank,train-cc,054,purple,task_engagement,noplay,6778
drop_nan,train-cc,054,purple,task_engagement,aimless,4609
drop_nan,train-cc,054,purple,task_engagement,goaloriented,60448
drop_nan,train-cc,054,purple,task_engagement,noplay,6778
drop_blank_and_nan,train-cc,054,purple,task_engagement,aimless,4609
drop_blank_and_nan,train-cc,054,purple,task_engagement,goaloriented,60448
drop_blank_and_nan,train-cc,054,purple,task_engagement,noplay,6778
all,train-cc,054,purple,social_engagement,cooperative,4196
all,train-cc,054,purple,social_engagement,onlooker,2938
all,train-cc,054,purple,social_engagement,parallel,55133
all,train-cc,054,purple,social_engagement,solitary,9568
drop_blank,train-cc,054,purple,social_engagement,cooperative,4196
drop_blank,train-cc,054,purple,social_engagement,onlooker,2938
drop_blank,train-cc,054,purple,social_engagement,parallel,55133
drop_blank,train-cc,054,purple,social_engagement,solitary,9568
drop_nan,train-cc,054,purple,social_engagement,cooperative,4196
drop_nan,train-cc,054,purple,social_engagement,onlooker,2938
drop_nan,train-cc,054,purple,social_engagement,parallel,55133
drop_nan,train-cc,054,purple,social_engagement,solitary,9568
drop_blank_and_nan,train-cc,054,purple,social_engagement,cooperative,4196
drop_blank_and_nan,train-cc,054,purple,social_engagement,onlooker,2938
drop_blank_and_nan,train-cc,054,purple,social_engagement,parallel,55133
drop_blank_and_nan,train-cc,054,purple,social_engagement,solitary,9568
all,train-cc,054,yellow,task_engagement,aimless,2768
all,train-cc,054,yellow,task_engagement,goaloriented,52617
all,train-cc,054,yellow,task_engagement,noplay,16450
drop_blank,train-cc,054,yellow,task_engagement,aimless,2768
drop_blank,train-cc,054,yellow,task_engagement,goaloriented,52617
drop_blank,train-cc,054,yellow,task_engagement,noplay,16450
drop_nan,train-cc,054,yellow,task_engagement,aimless,2768
drop_nan,train-cc,054,yellow,task_engagement,goaloriented,52617
drop_nan,train-cc,054,yellow,task_engagement,noplay,16450
drop_blank_and_nan,train-cc,054,yellow,task_engagement,aimless,2768
drop_blank_and_nan,train-cc,054,yellow,task_engagement,goaloriented,52617
drop_blank_and_nan,train-cc,054,yellow,task_engagement,noplay,16450
all,train-cc,054,yellow,social_engagement,cooperative,4196
all,train-cc,054,yellow,social_engagement,onlooker,3478
all,train-cc,054,yellow,social_engagement,parallel,58958
all,train-cc,054,yellow,social_engagement,solitary,5203
drop_blank,train-cc,054,yellow,social_engagement,cooperative,4196
drop_blank,train-cc,054,yellow,social_engagement,onlooker,3478
drop_blank,train-cc,054,yellow,social_engagement,parallel,58958
drop_blank,train-cc,054,yellow,social_engagement,solitary,5203
drop_nan,train-cc,054,yellow,social_engagement,cooperative,4196
drop_nan,train-cc,054,yellow,social_engagement,onlooker,3478
drop_nan,train-cc,054,yellow,social_engagement,parallel,58958
drop_nan,train-cc,054,yellow,social_engagement,solitary,5203
drop_blank_and_nan,train-cc,054,yellow,social_engagement,cooperative,4196
drop_blank_and_nan,train-cc,054,yellow,social_engagement,onlooker,3478
drop_blank_and_nan,train-cc,054,yellow,social_engagement,parallel,58958
drop_blank_and_nan,train-cc,054,yellow,social_engagement,solitary,5203
all,train-cc,058,purple,task_engagement,adultseeking,742
all,train-cc,058,purple,task_engagement,aimless,20959
all,train-cc,058,purple,task_engagement,goaloriented,6904
all,train-cc,058,purple,task_engagement,nan,5562
all,train-cc,058,purple,task_engagement,noplay,21587
drop_blank,train-cc,058,purple,task_engagement,adultseeking,742
drop_blank,train-cc,058,purple,task_engagement,aimless,20959
drop_blank,train-cc,058,purple,task_engagement,goaloriented,6904
drop_blank,train-cc,058,purple,task_engagement,nan,5562
drop_blank,train-cc,058,purple,task_engagement,noplay,21587
drop_nan,train-cc,058,purple,task_engagement,adultseeking,742
drop_nan,train-cc,058,purple,task_engagement,aimless,20959
drop_nan,train-cc,058,purple,task_engagement,goaloriented,6904
drop_nan,train-cc,058,purple,task_engagement,noplay,21587
drop_blank_and_nan,train-cc,058,purple,task_engagement,adultseeking,742
drop_blank_and_nan,train-cc,058,purple,task_engagement,aimless,20959
drop_blank_and_nan,train-cc,058,purple,task_engagement,goaloriented,6904
drop_blank_and_nan,train-cc,058,purple,task_engagement,noplay,21587
all,train-cc,058,purple,social_engagement,cooperative,29724
all,train-cc,058,purple,social_engagement,nan,5562
all,train-cc,058,purple,social_engagement,parallel,18909
all,train-cc,058,purple,social_engagement,solitary,1559
drop_blank,train-cc,058,purple,social_engagement,cooperative,29724
drop_blank,train-cc,058,purple,social_engagement,nan,5562
drop_blank,train-cc,058,purple,social_engagement,parallel,18909
drop_blank,train-cc,058,purple,social_engagement,solitary,1559
drop_nan,train-cc,058,purple,social_engagement,cooperative,29724
drop_nan,train-cc,058,purple,social_engagement,parallel,18909
drop_nan,train-cc,058,purple,social_engagement,solitary,1559
drop_blank_and_nan,train-cc,058,purple,social_engagement,cooperative,29724
drop_blank_and_nan,train-cc,058,purple,social_engagement,parallel,18909
drop_blank_and_nan,train-cc,058,purple,social_engagement,solitary,1559
all,train-cc,058,yellow,task_engagement,aimless,33274
all,train-cc,058,yellow,task_engagement,goaloriented,3502
all,train-cc,058,yellow,task_engagement,nan,5562
all,train-cc,058,yellow,task_engagement,noplay,13416
drop_blank,train-cc,058,yellow,task_engagement,aimless,33274
drop_blank,train-cc,058,yellow,task_engagement,goaloriented,3502
drop_blank,train-cc,058,yellow,task_engagement,nan,5562
drop_blank,train-cc,058,yellow,task_engagement,noplay,13416
drop_nan,train-cc,058,yellow,task_engagement,aimless,33274
drop_nan,train-cc,058,yellow,task_engagement,goaloriented,3502
drop_nan,train-cc,058,yellow,task_engagement,noplay,13416
drop_blank_and_nan,train-cc,058,yellow,task_engagement,aimless,33274
drop_blank_and_nan,train-cc,058,yellow,task_engagement,goaloriented,3502
drop_blank_and_nan,train-cc,058,yellow,task_engagement,noplay,13416
all,train-cc,058,yellow,social_engagement,cooperative,29125
all,train-cc,058,yellow,social_engagement,nan,5562
all,train-cc,058,yellow,social_engagement,parallel,17531
all,train-cc,058,yellow,social_engagement,solitary,3536
drop_blank,train-cc,058,yellow,social_engagement,cooperative,29125
drop_blank,train-cc,058,yellow,social_engagement,nan,5562
drop_blank,train-cc,058,yellow,social_engagement,parallel,17531
drop_blank,train-cc,058,yellow,social_engagement,solitary,3536
drop_nan,train-cc,058,yellow,social_engagement,cooperative,29125
drop_nan,train-cc,058,yellow,social_engagement,parallel,17531
drop_nan,train-cc,058,yellow,social_engagement,solitary,3536
drop_blank_and_nan,train-cc,058,yellow,social_engagement,cooperative,29125
drop_blank_and_nan,train-cc,058,yellow,social_engagement,parallel,17531
drop_blank_and_nan,train-cc,058,yellow,social_engagement,solitary,3536
all,train-cc,060,purple,task_engagement,adultseeking,372
all,train-cc,060,purple,task_engagement,goaloriented,10536
all,train-cc,060,purple,task_engagement,noplay,2443
drop_blank,train-cc,060,purple,task_engagement,adultseeking,372
drop_blank,train-cc,060,purple,task_engagement,goaloriented,10536
drop_blank,train-cc,060,purple,task_engagement,noplay,2443
drop_nan,train-cc,060,purple,task_engagement,adultseeking,372
drop_nan,train-cc,060,purple,task_engagement,goaloriented,10536
drop_nan,train-cc,060,purple,task_engagement,noplay,2443
drop_blank_and_nan,train-cc,060,purple,task_engagement,adultseeking,372
drop_blank_and_nan,train-cc,060,purple,task_engagement,goaloriented,10536
drop_blank_and_nan,train-cc,060,purple,task_engagement,noplay,2443
all,train-cc,060,purple,social_engagement,associative,1432
all,train-cc,060,purple,social_engagement,cooperative,10004
all,train-cc,060,purple,social_engagement,parallel,474
all,train-cc,060,purple,social_engagement,solitary,1441
drop_blank,train-cc,060,purple,social_engagement,associative,1432
drop_blank,train-cc,060,purple,social_engagement,cooperative,10004
drop_blank,train-cc,060,purple,social_engagement,parallel,474
drop_blank,train-cc,060,purple,social_engagement,solitary,1441
drop_nan,train-cc,060,purple,social_engagement,associative,1432
drop_nan,train-cc,060,purple,social_engagement,cooperative,10004
drop_nan,train-cc,060,purple,social_engagement,parallel,474
drop_nan,train-cc,060,purple,social_engagement,solitary,1441
drop_blank_and_nan,train-cc,060,purple,social_engagement,associative,1432
drop_blank_and_nan,train-cc,060,purple,social_engagement,cooperative,10004
drop_blank_and_nan,train-cc,060,purple,social_engagement,parallel,474
drop_blank_and_nan,train-cc,060,purple,social_engagement,solitary,1441
all,train-cc,060,yellow,task_engagement,adultseeking,407
all,train-cc,060,yellow,task_engagement,aimless,1082
all,train-cc,060,yellow,task_engagement,goaloriented,9857
all,train-cc,060,yellow,task_engagement,noplay,2005
drop_blank,train-cc,060,yellow,task_engagement,adultseeking,407
drop_blank,train-cc,060,yellow,task_engagement,aimless,1082
drop_blank,train-cc,060,yellow,task_engagement,goaloriented,9857
drop_blank,train-cc,060,yellow,task_engagement,noplay,2005
drop_nan,train-cc,060,yellow,task_engagement,adultseeking,407
drop_nan,train-cc,060,yellow,task_engagement,aimless,1082
drop_nan,train-cc,060,yellow,task_engagement,goaloriented,9857
drop_nan,train-cc,060,yellow,task_engagement,noplay,2005
drop_blank_and_nan,train-cc,060,yellow,task_engagement,adultseeking,407
drop_blank_and_nan,train-cc,060,yellow,task_engagement,aimless,1082
drop_blank_and_nan,train-cc,060,yellow,task_engagement,goaloriented,9857
drop_blank_and_nan,train-cc,060,yellow,task_engagement,noplay,2005
all,train-cc,060,yellow,social_engagement,associative,1432
all,train-cc,060,yellow,social_engagement,cooperative,10004
all,train-cc,060,yellow,social_engagement,parallel,474
all,train-cc,060,yellow,social_engagement,solitary,1441
drop_blank,train-cc,060,yellow,social_engagement,associative,1432
drop_blank,train-cc,060,yellow,social_engagement,cooperative,10004
drop_blank,train-cc,060,yellow,social_engagement,parallel,474
drop_blank,train-cc,060,yellow,social_engagement,solitary,1441
drop_nan,train-cc,060,yellow,social_engagement,associative,1432
drop_nan,train-cc,060,yellow,social_engagement,cooperative,10004
drop_nan,train-cc,060,yellow,social_engagement,parallel,474
drop_nan,train-cc,060,yellow,social_engagement,solitary,1441
drop_blank_and_nan,train-cc,060,yellow,social_engagement,associative,1432
drop_blank_and_nan,train-cc,060,yellow,social_engagement,cooperative,10004
drop_blank_and_nan,train-cc,060,yellow,social_engagement,parallel,474
drop_blank_and_nan,train-cc,060,yellow,social_engagement,solitary,1441
all,train-cc,061,purple,task_engagement,aimless,28478
all,train-cc,061,purple,task_engagement,goaloriented,13440
all,train-cc,061,purple,task_engagement,noplay,10109
drop_blank,train-cc,061,purple,task_engagement,aimless,28478
drop_blank,train-cc,061,purple,task_engagement,goaloriented,13440
drop_blank,train-cc,061,purple,task_engagement,noplay,10109
drop_nan,train-cc,061,purple,task_engagement,aimless,28478
drop_nan,train-cc,061,purple,task_engagement,goaloriented,13440
drop_nan,train-cc,061,purple,task_engagement,noplay,10109
drop_blank_and_nan,train-cc,061,purple,task_engagement,aimless,28478
drop_blank_and_nan,train-cc,061,purple,task_engagement,goaloriented,13440
drop_blank_and_nan,train-cc,061,purple,task_engagement,noplay,10109
all,train-cc,061,purple,social_engagement,cooperative,23162
all,train-cc,061,purple,social_engagement,parallel,27770
all,train-cc,061,purple,social_engagement,solitary,1095
drop_blank,train-cc,061,purple,social_engagement,cooperative,23162
drop_blank,train-cc,061,purple,social_engagement,parallel,27770
drop_blank,train-cc,061,purple,social_engagement,solitary,1095
drop_nan,train-cc,061,purple,social_engagement,cooperative,23162
drop_nan,train-cc,061,purple,social_engagement,parallel,27770
drop_nan,train-cc,061,purple,social_engagement,solitary,1095
drop_blank_and_nan,train-cc,061,purple,social_engagement,cooperative,23162
drop_blank_and_nan,train-cc,061,purple,social_engagement,parallel,27770
drop_blank_and_nan,train-cc,061,purple,social_engagement,solitary,1095
all,train-cc,061,yellow,task_engagement,adultseeking,245
all,train-cc,061,yellow,task_engagement,aimless,18363
all,train-cc,061,yellow,task_engagement,goaloriented,16306
all,train-cc,061,yellow,task_engagement,noplay,17113
drop_blank,train-cc,061,yellow,task_engagement,adultseeking,245
drop_blank,train-cc,061,yellow,task_engagement,aimless,18363
drop_blank,train-cc,061,yellow,task_engagement,goaloriented,16306
drop_blank,train-cc,061,yellow,task_engagement,noplay,17113
drop_nan,train-cc,061,yellow,task_engagement,adultseeking,245
drop_nan,train-cc,061,yellow,task_engagement,aimless,18363
drop_nan,train-cc,061,yellow,task_engagement,goaloriented,16306
drop_nan,train-cc,061,yellow,task_engagement,noplay,17113
drop_blank_and_nan,train-cc,061,yellow,task_engagement,adultseeking,245
drop_blank_and_nan,train-cc,061,yellow,task_engagement,aimless,18363
drop_blank_and_nan,train-cc,061,yellow,task_engagement,goaloriented,16306
drop_blank_and_nan,train-cc,061,yellow,task_engagement,noplay,17113
all,train-cc,061,yellow,social_engagement,cooperative,23162
all,train-cc,061,yellow,social_engagement,parallel,27770
all,train-cc,061,yellow,social_engagement,solitary,1095
drop_blank,train-cc,061,yellow,social_engagement,cooperative,23162
drop_blank,train-cc,061,yellow,social_engagement,parallel,27770
drop_blank,train-cc,061,yellow,social_engagement,solitary,1095
drop_nan,train-cc,061,yellow,social_engagement,cooperative,23162
drop_nan,train-cc,061,yellow,social_engagement,parallel,27770
drop_nan,train-cc,061,yellow,social_engagement,solitary,1095
drop_blank_and_nan,train-cc,061,yellow,social_engagement,cooperative,23162
drop_blank_and_nan,train-cc,061,yellow,social_engagement,parallel,27770
drop_blank_and_nan,train-cc,061,yellow,social_engagement,solitary,1095
all,train-cr,004,purple,task_engagement,adultseeking,1629
all,train-cr,004,purple,task_engagement,aimless,3107
all,train-cr,004,purple,task_engagement,goaloriented,22674
all,train-cr,004,purple,task_engagement,noplay,1121
drop_blank,train-cr,004,purple,task_engagement,adultseeking,1629
drop_blank,train-cr,004,purple,task_engagement,aimless,3107
drop_blank,train-cr,004,purple,task_engagement,goaloriented,22674
drop_blank,train-cr,004,purple,task_engagement,noplay,1121
drop_nan,train-cr,004,purple,task_engagement,adultseeking,1629
drop_nan,train-cr,004,purple,task_engagement,aimless,3107
drop_nan,train-cr,004,purple,task_engagement,goaloriented,22674
drop_nan,train-cr,004,purple,task_engagement,noplay,1121
drop_blank_and_nan,train-cr,004,purple,task_engagement,adultseeking,1629
drop_blank_and_nan,train-cr,004,purple,task_engagement,aimless,3107
drop_blank_and_nan,train-cr,004,purple,task_engagement,goaloriented,22674
drop_blank_and_nan,train-cr,004,purple,task_engagement,noplay,1121
all,train-cr,004,purple,social_engagement,onlooker,784
all,train-cr,004,purple,social_engagement,parallel,24262
all,train-cr,004,purple,social_engagement,solitary,3485
drop_blank,train-cr,004,purple,social_engagement,onlooker,784
drop_blank,train-cr,004,purple,social_engagement,parallel,24262
drop_blank,train-cr,004,purple,social_engagement,solitary,3485
drop_nan,train-cr,004,purple,social_engagement,onlooker,784
drop_nan,train-cr,004,purple,social_engagement,parallel,24262
drop_nan,train-cr,004,purple,social_engagement,solitary,3485
drop_blank_and_nan,train-cr,004,purple,social_engagement,onlooker,784
drop_blank_and_nan,train-cr,004,purple,social_engagement,parallel,24262
drop_blank_and_nan,train-cr,004,purple,social_engagement,solitary,3485
all,train-cr,004,yellow,task_engagement,aimless,26507
all,train-cr,004,yellow,task_engagement,noplay,2024
drop_blank,train-cr,004,yellow,task_engagement,aimless,26507
drop_blank,train-cr,004,yellow,task_engagement,noplay,2024
drop_nan,train-cr,004,yellow,task_engagement,aimless,26507
drop_nan,train-cr,004,yellow,task_engagement,noplay,2024
drop_blank_and_nan,train-cr,004,yellow,task_engagement,aimless,26507
drop_blank_and_nan,train-cr,004,yellow,task_engagement,noplay,2024
all,train-cr,004,yellow,social_engagement,onlooker,3200
all,train-cr,004,yellow,social_engagement,parallel,21846
all,train-cr,004,yellow,social_engagement,solitary,3485
drop_blank,train-cr,004,yellow,social_engagement,onlooker,3200
drop_blank,train-cr,004,yellow,social_engagement,parallel,21846
drop_blank,train-cr,004,yellow,social_engagement,solitary,3485
drop_nan,train-cr,004,yellow,social_engagement,onlooker,3200
drop_nan,train-cr,004,yellow,social_engagement,parallel,21846
drop_nan,train-cr,004,yellow,social_engagement,solitary,3485
drop_blank_and_nan,train-cr,004,yellow,social_engagement,onlooker,3200
drop_blank_and_nan,train-cr,004,yellow,social_engagement,parallel,21846
drop_blank_and_nan,train-cr,004,yellow,social_engagement,solitary,3485
all,train-cr,023,purple,task_engagement,adultseeking,5852
all,train-cr,023,purple,task_engagement,goaloriented,10024
all,train-cr,023,purple,task_engagement,noplay,432
drop_blank,train-cr,023,purple,task_engagement,adultseeking,5852
drop_blank,train-cr,023,purple,task_engagement,goaloriented,10024
drop_blank,train-cr,023,purple,task_engagement,noplay,432
drop_nan,train-cr,023,purple,task_engagement,adultseeking,5852
drop_nan,train-cr,023,purple,task_engagement,goaloriented,10024
drop_nan,train-cr,023,purple,task_engagement,noplay,432
drop_blank_and_nan,train-cr,023,purple,task_engagement,adultseeking,5852
drop_blank_and_nan,train-cr,023,purple,task_engagement,goaloriented,10024
drop_blank_and_nan,train-cr,023,purple,task_engagement,noplay,432
all,train-cr,023,purple,social_engagement,onlooker,1405
all,train-cr,023,purple,social_engagement,parallel,13835
all,train-cr,023,purple,social_engagement,solitary,1068
drop_blank,train-cr,023,purple,social_engagement,onlooker,1405
drop_blank,train-cr,023,purple,social_engagement,parallel,13835
drop_blank,train-cr,023,purple,social_engagement,solitary,1068
drop_nan,train-cr,023,purple,social_engagement,onlooker,1405
drop_nan,train-cr,023,purple,social_engagement,parallel,13835
drop_nan,train-cr,023,purple,social_engagement,solitary,1068
drop_blank_and_nan,train-cr,023,purple,social_engagement,onlooker,1405
drop_blank_and_nan,train-cr,023,purple,social_engagement,parallel,13835
drop_blank_and_nan,train-cr,023,purple,social_engagement,solitary,1068
all,train-cr,023,yellow,task_engagement,noplay,16308
drop_blank,train-cr,023,yellow,task_engagement,noplay,16308
drop_nan,train-cr,023,yellow,task_engagement,noplay,16308
drop_blank_and_nan,train-cr,023,yellow,task_engagement,noplay,16308
all,train-cr,023,yellow,social_engagement,parallel,15240
all,train-cr,023,yellow,social_engagement,solitary,1068
drop_blank,train-cr,023,yellow,social_engagement,parallel,15240
drop_blank,train-cr,023,yellow,social_engagement,solitary,1068
drop_nan,train-cr,023,yellow,social_engagement,parallel,15240
drop_nan,train-cr,023,yellow,social_engagement,solitary,1068
drop_blank_and_nan,train-cr,023,yellow,social_engagement,parallel,15240
drop_blank_and_nan,train-cr,023,yellow,social_engagement,solitary,1068
all,train-cr,032,purple,task_engagement,<blank>,1
all,train-cr,032,purple,task_engagement,adultseeking,247
all,train-cr,032,purple,task_engagement,aimless,782
all,train-cr,032,purple,task_engagement,goaloriented,17603
all,train-cr,032,purple,task_engagement,noplay,6859
drop_blank,train-cr,032,purple,task_engagement,adultseeking,247
drop_blank,train-cr,032,purple,task_engagement,aimless,782
drop_blank,train-cr,032,purple,task_engagement,goaloriented,17603
drop_blank,train-cr,032,purple,task_engagement,noplay,6859
drop_nan,train-cr,032,purple,task_engagement,<blank>,1
drop_nan,train-cr,032,purple,task_engagement,adultseeking,247
drop_nan,train-cr,032,purple,task_engagement,aimless,782
drop_nan,train-cr,032,purple,task_engagement,goaloriented,17603
drop_nan,train-cr,032,purple,task_engagement,noplay,6859
drop_blank_and_nan,train-cr,032,purple,task_engagement,adultseeking,247
drop_blank_and_nan,train-cr,032,purple,task_engagement,aimless,782
drop_blank_and_nan,train-cr,032,purple,task_engagement,goaloriented,17603
drop_blank_and_nan,train-cr,032,purple,task_engagement,noplay,6859
all,train-cr,032,purple,social_engagement,<blank>,1
all,train-cr,032,purple,social_engagement,associative,51
all,train-cr,032,purple,social_engagement,onlooker,3312
all,train-cr,032,purple,social_engagement,parallel,719
all,train-cr,032,purple,social_engagement,solitary,21409
drop_blank,train-cr,032,purple,social_engagement,associative,51
drop_blank,train-cr,032,purple,social_engagement,onlooker,3312
drop_blank,train-cr,032,purple,social_engagement,parallel,719
drop_blank,train-cr,032,purple,social_engagement,solitary,21409
drop_nan,train-cr,032,purple,social_engagement,<blank>,1
drop_nan,train-cr,032,purple,social_engagement,associative,51
drop_nan,train-cr,032,purple,social_engagement,onlooker,3312
drop_nan,train-cr,032,purple,social_engagement,parallel,719
drop_nan,train-cr,032,purple,social_engagement,solitary,21409
drop_blank_and_nan,train-cr,032,purple,social_engagement,associative,51
drop_blank_and_nan,train-cr,032,purple,social_engagement,onlooker,3312
drop_blank_and_nan,train-cr,032,purple,social_engagement,parallel,719
drop_blank_and_nan,train-cr,032,purple,social_engagement,solitary,21409
all,train-cr,032,yellow,task_engagement,<blank>,1
all,train-cr,032,yellow,task_engagement,noplay,25491
drop_blank,train-cr,032,yellow,task_engagement,noplay,25491
drop_nan,train-cr,032,yellow,task_engagement,<blank>,1
